ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage
449,script_187523.txt,Function,Smoothing image using focal median,Focal Median Smoothing,0.874108434,Focal Median Smoothing,0.921411812,Focal Median Smoothing,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}"
450,script_187523.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Band Manipulation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
451,script_187523.txt,Function,Creating RGB image,Create RGB Composite Image,0.876611114,Create RGB Composite Image,0.970707119,Image Band Manipulation,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}"
452,script_187523.txt,Function,Generating histograms,Generating Histograms,0.972447455,Generating Histograms,0.994736552,Data Visualization,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
453,script_187523.txt,Function,Masking and displaying flood and river images,Image Masking,0.732687354,Image Cloud Masking,0.878697813,Image Masking,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}"
454,script_187528.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
455,script_187528.txt,Function,Converting image to natural scale,Scaling Image Values,0.769061506,Apply Scale Factors To Image,0.919524789,Reflectance Value Scaling,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
456,script_187528.txt,Function,Focal median smoothing,Focal Median Smoothing,0.856039703,Focal Median Smoothing,0.977578759,Smoothing,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}"
457,script_187528.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
458,script_187528.txt,Function,Creating RGB image,Create RGB Composite Image,0.876611114,Create RGB Composite Image,0.970707119,Image Band Manipulation,"{'prompt_tokens': 4011, 'completion_tokens': 5, 'total_tokens': 4016}"
459,script_187528.txt,Function,Generating histograms,Generating Histograms,0.972447455,Generating Histograms,0.994736552,Data Visualization,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}"
460,script_187528.txt,Function,Applying threshold to identify flood areas,Apply Threshold To Identify Flood Extent,0.879405677,Apply Threshold To Identify Flood Extent,0.938576818,Threshold Application,"{'prompt_tokens': 4015, 'completion_tokens': 2, 'total_tokens': 4017}"
461,script_187530.txt,Function,Filtering image collection by date and polarisation,Filter Image Collection By Date,0.848520517,Filter Image Collection By Date And Boundaries,0.937722087,Filter Image Collection By Date And Polarization,"{'prompt_tokens': 4017, 'completion_tokens': 9, 'total_tokens': 4026}"
462,script_187530.txt,Function,Converting image to natural scale,Scaling Image Values,0.769061506,Apply Scale Factors To Image,0.919524789,Reflectance Value Scaling,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
463,script_187530.txt,Function,Applying focal median smoothing,Focal Median Smoothing,0.761587918,Focal Median Smoothing,0.94757849,Smoothing,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
464,script_187530.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
465,script_187530.txt,Function,Generating histogram,Generating Histograms,0.943655849,Generating Histograms,0.986070156,Generating Histograms,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
466,script_187530.txt,Function,Creating composite image,Generate Image Composites,0.914071381,Generate Image Composites,0.943560481,Image Mosaicking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
467,script_187532.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.946501374,Filter Image Collection By Date And Boundaries,0.984916925,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
468,script_187532.txt,Function,Converting image to natural scale,Scaling Image Values,0.769061506,Apply Scale Factors To Image,0.919524789,Reflectance Value Scaling,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
469,script_187532.txt,Function,Smoothing image using focal median,Focal Median Smoothing,0.874108434,Focal Median Smoothing,0.921411812,Focal Median Smoothing,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}"
470,script_187532.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
471,script_187532.txt,Function,Generating histogram,Generating Histograms,0.943655849,Generating Histograms,0.986070156,Generating Histograms,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
472,script_187532.txt,Function,Classifying flood areas,Flood Area Calculation,0.776436269,Flood Area Calculation,0.898870587,Flood Area Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}"
473,script_187532.txt,Function,Exporting image to drive,Export Processed Images To Drive,0.861471117,Export Processed Images To Drive,0.941817045,Export Processed Data To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
474,script_187533.txt,Function,Filtering image collection by date and bounds,Filter Image Collection By Date And Boundaries,0.947230577,Filter Image Collection By Date And Boundaries,0.98748827,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}"
475,script_187533.txt,Function,Converting image to natural scale,Scaling Image Values,0.769061506,Apply Scale Factors To Image,0.919524789,Reflectance Value Scaling,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
476,script_187533.txt,Function,Applying focal median smoothing,Focal Median Smoothing,0.761587918,Focal Median Smoothing,0.94757849,Smoothing,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}"
477,script_187533.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
478,script_187533.txt,Function,Generating histogram,Generating Histograms,0.943655849,Generating Histograms,0.986070156,Generating Histograms,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
479,script_187533.txt,Function,Creating composite image,Generate Image Composites,0.914071381,Generate Image Composites,0.943560481,Image Mosaicking,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
480,script_187534.txt,Function,Filtering image collection by date and polarisation,Filter Image Collection By Date,0.848520517,Filter Image Collection By Date And Boundaries,0.937722087,Filter Image Collection By Date And Polarization,"{'prompt_tokens': 4017, 'completion_tokens': 9, 'total_tokens': 4026}"
481,script_187534.txt,Function,Converting image to natural scale,Scaling Image Values,0.769061506,Apply Scale Factors To Image,0.919524789,Reflectance Value Scaling,"{'prompt_tokens': 4015, 'completion_tokens': 5, 'total_tokens': 4020}"
482,script_187534.txt,Function,Smoothing image using focal median,Focal Median Smoothing,0.874108434,Focal Median Smoothing,0.921411812,Focal Median Smoothing,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}"
483,script_187534.txt,Function,Calculating band ratio,Calculate Spectral Indices And Ratios From Satellite Bands,0.770151019,Calculate Spectral Indices And Ratios From Satellite Bands,0.883606315,Image Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
484,script_187534.txt,Function,Generating histogram,Generating Histograms,0.943655849,Generating Histograms,0.986070156,Generating Histograms,"{'prompt_tokens': 4011, 'completion_tokens': 4, 'total_tokens': 4015}"
485,script_187534.txt,Function,Applying threshold to identify flood areas,Apply Threshold To Identify Flood Extent,0.879405677,Apply Threshold To Identify Flood Extent,0.938576818,Threshold Application,"{'prompt_tokens': 4015, 'completion_tokens': 2, 'total_tokens': 4017}"
486,script_187535.txt,Function,Filtering image collection by date and polarisation,Filter Image Collection By Date,0.848520517,Filter Image Collection By Date And Boundaries,0.937722087,Filter Image Collection By Date And Polarization,"{'prompt_tokens': 4017, 'completion_tokens': 9, 'total_tokens': 4026}"
487,script_187535.txt,Function,Applying focal median smoothing to images,Applying Mean Filter To Image,0.76808846,Focal Median Smoothing,0.906912565,Focal Median Smoothing,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
488,script_187535.txt,Function,Calculating band ratio images,Calculate Spectral Indices And Ratios From Satellite Bands,0.752963543,Calculate Normalized Burn Ratio (NBR) For Images,0.894190669,Generate Ratio Images,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
489,script_187535.txt,Function,Generating histograms of image values,Generate Histograms For Image Data Analysis,0.880012333,Generate Histograms For Image Data Analysis,0.954846203,Generating Histograms,"{'prompt_tokens': 4015, 'completion_tokens': 4, 'total_tokens': 4019}"
490,script_187535.txt,Function,Creating composite RGB images,Create RGB Composite Image,0.954925537,Create RGB Composite Image,0.982107878,Image Mosaicking,"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}"
491,script_187535.txt,Function,Masking and visualizing flood and river images,Visualizing Land Cover,0.767313957,Image Cloud Masking,0.879460454,Image Masking,"{'prompt_tokens': 4017, 'completion_tokens': 3, 'total_tokens': 4020}"
492,script_187582.txt,Function,Cloud masking using Sentinel-2 QA band,Image Cloud Masking,0.689129472,Cloud Probability Masking,0.885232329,Image Cloud Masking,"{'prompt_tokens': 4018, 'completion_tokens': 4, 'total_tokens': 4022}"
493,script_187582.txt,Function,Vegetation index computation,Vegetation Indices/Index Calculation,0.910810053,Vegetation Indices/Index Calculation,0.963774681,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}"
494,script_187582.txt,Function,Image collection filtering,Filter Image Collection,0.88791275,Filter Image Collection,0.987343848,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
495,script_187582.txt,Function,Image classification using SVM,SVM Classification,0.834190369,SVM Classification,0.937225699,Classification And Machine Learning,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}"
496,script_187582.txt,Function,Accuracy assessment and charting,Accuracy Assessment,0.806212306,Accuracy Assessment,0.928614676,Generate Visualizations and Charts For Analysis,"{'prompt_tokens': 4014, 'completion_tokens': 8, 'total_tokens': 4022}"
497,script_187585.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.95044142,Filter Image Collection By Date,0.992563486,Filter Image Collection By Date,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}"
498,script_187585.txt,Function,Calculating average of MODIS EVI,Compute Median Of NDVI,0.695706725,Compute Averages,0.868415177,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
499,script_187585.txt,Function,Clipping images to a specific region,Clip Images To A Specific Region,0.955250442,Clip Images To A Specific Region,0.984646916,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
500,script_187585.txt,Function,Performing principal component analysis,Principal Component Analysis (PCA),0.780785501,Principal Component Analysis (PCA),0.919591784,Principal Component Analysis (PCA),"{'prompt_tokens': 4013, 'completion_tokens': 7, 'total_tokens': 4020}"
501,script_187586.txt,Function,Filtering image collection by date and month,Filter Image Collection By Month,0.899701118,Filter Image Collection By Month,0.982046127,Filter Image Collection By Date And Region,"{'prompt_tokens': 4016, 'completion_tokens': 7, 'total_tokens': 4023}"
502,script_187586.txt,Function,Calculating average of MODIS EVI,Compute Median Of NDVI,0.695706725,Compute Averages,0.868415177,Temporal Analysis,"{'prompt_tokens': 4016, 'completion_tokens': 2, 'total_tokens': 4018}"
503,script_187586.txt,Function,Clipping images to a specific region,Clip Images To A Specific Region,0.955250442,Clip Images To A Specific Region,0.984646916,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}"
504,script_187586.txt,Function,Performing Principal Component Analysis (PCA),Principal Component Analysis (PCA),0.954295874,Principal Component Analysis (PCA),0.975662708,Principal Component Analysis (PCA),"{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}"
505,script_187587.txt,Function,Filtering and averaging MODIS EVI images,Applying Mean Filter To Image,0.72730875,Filter And Mosaic Landsat Images,0.869425297,Temporal Filtering,"{'prompt_tokens': 4017, 'completion_tokens': 3, 'total_tokens': 4020}"
506,script_187587.txt,Function,Calculating principal components,Principal Component Analysis (PCA),0.693909049,Principal Component Analysis (PCA),0.856095672,Principal Component Analysis (PCA),"{'prompt_tokens': 4012, 'completion_tokens': 7, 'total_tokens': 4019}"
507,script_187587.txt,Function,Exporting images to Drive,Export Processed Images To Drive,0.894373894,Export Processed Images To Drive,0.954555631,Export Processed Images To Drive,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}"
508,script_187738.txt,Function,Image collection filtering,Filter Image Collection,0.88791275,Filter Image Collection,0.987343848,Filter Image Collection,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}"
509,script_187738.txt,Function,Image clipping,Select And Clip Image,0.826094747,Clip Images,0.925604463,Clip Images,"{'prompt_tokens': 4011, 'completion_tokens': 2, 'total_tokens': 4013}"
510,script_187738.txt,Function,Image normalization,Image Normalization,0.961597323,Image Normalization,0.995398402,Data Standardization,"{'prompt_tokens': 4010, 'completion_tokens': 3, 'total_tokens': 4013}"
