ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT3.5,Usage
415,script_188073.txt,Function,Estimating affected urban areas,Affected Urban Area Estimation,0.957070947,Affected Urban Area Calculation,0.800249577,Calculate Built-up Area,4949
416,script_188116.txt,Function,Image mosaicking and quality band creation,Image Band Manipulation,0.889412999,Image Band Manipulation,0.714722872,Image Mosaicking,4939
417,script_188116.txt,Function,Classification training and application,Trains And Applies Classifier,0.901415706,Training And Sampling For Land Cover Classification,0.752767682,Machine Learning Classification,4939
418,script_188116.txt,Function,Masking water areas,Mask Areas To Refine Flood Detection,0.920368731,Mask Areas To Refine Flood Detection,0.776654601,Identify Water And Flood Surfaces Using Indices,4939
419,script_188116.txt,Function,Classification correction,Classification,0.911759496,Classification,0.769005001,Classification,4939
420,script_188147.txt,Function,Image mosaic creation,Image Mosaicking,0.905107141,Image Mosaicking,0.808325529,Image Mosaicking,4939
421,script_188147.txt,Function,Water body masking,Cloud And Water Masking,0.902859449,Identifying Water Body,0.773260415,Water body area calculation,4946
422,script_188147.txt,Function,Landsat image filtering,Filter And Mosaic Landsat Images,0.949340582,Filter And Mosaic Landsat Images,0.835260093,Filter And Mosaic Landsat Images,4946
423,script_188147.txt,Function,Landsat image composite creation,Creates Time Series Composites Of Satellite Images,0.875926495,Generate Image Composites,0.763341725,Generate Image Composites For Indices/Index,4946
424,script_188147.txt,Function,Landsat image ratio calculation,Calculate Spectral Indices And Ratios From Satellite Bands,0.871640086,Image Index Calculation,0.683227897,Calculate Ratio Between Recent And Historical Images,4946
425,script_188147.txt,Function,Sentinel image quality band creation,Image Band Manipulation,0.885004997,Image Band Manipulation,0.643439114,Quality Filtering,4946
426,script_188147.txt,Function,Sentinel image classification,Classify Images Based On Training Data,0.90533936,Decision Tree Classification,0.700246215,Classification,4946
427,script_188163.txt,Function,Image collection merging and clipping,Clip Images To A Specific Region,0.898514986,Merge And Sort Image Collections,0.80290544,Merge And Clip Image,4969
428,script_188163.txt,Function,Quality band calculation for Sentinel-2 images,Image Band Normalization,0.84119904,Calculate Data For Specific Spectral Bands,0.658836603,Quality Control,4946
429,script_188163.txt,Function,Landsat image compositing for wet and dry seasons,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.892128229,Filter And Mosaic Landsat Images,0.760021269,Generate Image Composites For Indices/Index,
430,script_188163.txt,Function,Image band ratio calculation,Image Fraction Calculation,0.902295649,Image Band Addition,0.760390639,Image Index Calculation,4909
431,script_188163.txt,Function,Training classifier for land cover classification,Training And Sampling For Land Cover Classification,0.911997497,Training And Sampling For Land Cover Classification,0.838908553,Training Model,4958
432,script_188163.txt,Function,Applying masks for water and cities,Mask Application,0.874704421,Mask Application,0.764967442,Apply Mask To Classification Results,4958
433,script_188182.txt,Function,"Image collection filtering based on date, cloud cover, and location",Filter Image Collection By Cloud Coverage,0.965825081,Filter Image Collection By Cloud Coverage,0.843386889,Filter Image Collection By Date And Region,4958
434,script_188182.txt,Function,Simple composite creation for Landsat images,Filter And Mosaic Landsat Images,0.863763571,Generate Image Composites,0.789245963,Generate Image Composites,4958
435,script_188182.txt,Function,Calculation of spectral ratios for image enhancement,Image Fraction Calculation,0.881402612,Spectral Distance Calculation,0.722486854,Spectral Index Computation,4958
436,script_188182.txt,Function,Training a classifier for change detection,Change Detection,0.876741111,Change Detection,0.776767612,Training Model,4953
437,script_188182.txt,Function,Classification of land cover change,Land Cover Classification And Mapping,0.905809045,Land Cover Change Analysis,0.823213041,Land Cover Change Analysis,4953
438,script_188182.txt,Function,Masks creation for water bodies and settlements,Flood Mask Generation,0.888250947,Flood Mask Generation,0.719680786,Mask Application,4953
439,script_188182.txt,Function,Correction of misclassified areas based on training data,Sampling Regions For Classifier Training,0.860638261,Filtering Training Data,0.753316998,Correct Classification Results Using Specified Conditions,4953
440,script_188182.txt,Function,Application of forest mask for final classification,Apply Mask To Classification Results,0.869458675,Apply Mask To Classification Results,0.747517347,Mask Areas To Refine Flood Detection,4953
441,script_188190.txt,Function,Image mosaic creation,Image Mosaicking,0.905107141,Image Mosaicking,0.808325529,Image Mosaicking,4929
442,script_188190.txt,Function,Quality band calculation,Calculate Data For Specific Spectral Bands,0.859786868,Calculate Data For Specific Spectral Bands,0.704252481,Quality Assessment,4929
443,script_188190.txt,Function,Water and city masking,Cloud And Water Masking,0.875418186,Cloud And Water Masking,0.82586509,Mask Application,4929
444,script_188190.txt,Function,Forest cover classification,Visualize Forest Cover,0.913295507,Vegetation Cover Classification,0.851908445,Land Cover Classification And Mapping,4929
445,script_188190.txt,Function,Image ratio calculation,Image Fraction Calculation,0.919146538,Image Index Calculation,0.820655465,Generate Ratio Images,4929
446,script_188200.txt,Function,Training a classifier for land cover classification,Training And Sampling For Land Cover Classification,0.906276345,Training And Sampling For Land Cover Classification,0.865885556,Training Model,4957
447,script_188200.txt,Function,Applying the classifier to classify land cover,Land Cover Classification And Mapping,0.924059391,Remapping Land Cover Classes,0.768888593,Classify Images Based On Trained Model,4957
448,script_188200.txt,Function,Post-classification editing to refine classification results,Refinement Of Results,0.85835743,Refinement Of Results,0.745284855,Reclassify,4957
449,script_188200.txt,Function,Creating masks for water bodies and cities to exclude them from classification,Mask Areas To Refine Flood Detection,0.854647875,Mask Areas To Refine Flood Detection,0.689311504,Clip Images,4957
450,script_188211.txt,Function,Creation of Landsat image collection,Mosaic Landsat Images,0.892806292,Mosaic Landsat Images,0.741654396,Merge Feature Collections For Training Data,4957
451,script_188211.txt,Function,"Calculation of spectral indices like NDVI, NDWI, EVI",Spectral Index Computation,0.914332688,Spectral Index Computation,0.751484513,Calculate Spectral Indices And Ratios From Satellite Bands,4962
452,script_188211.txt,Function,Extraction of water bodies using spectral indices,Spectral Values Extraction,0.88068217,Water Indices/Index Calculation,0.721548796,Identify Water And Flood Surfaces Using Indices,4962
453,script_188211.txt,Function,Exporting processed images to Google Drive,Export Processed Images To Google Drive,0.980241239,Export Processed Images To Google Drive,0.970425546,Export Processed Images To Google Drive,4962
454,script_188211.txt,Function,Exporting zonal statistics to CSV,Export Time Series Data,0.852888823,Convert And Format Spatial Data For Export,0.67568922,Export Statistics,4962
455,script_188217.txt,Function,Cloud and shadow masking,Cloud And Shade Masking,0.970713556,Cloud And Cloud Shadow Masking,0.933878124,Cloud And Shade Masking,4905
456,script_188217.txt,Function,Band scaling and masking,Image Band Manipulation,0.884696841,Image Scaling,0.738879442,Image Band Manipulation,4936
457,script_188217.txt,Function,Band renaming for Landsat 8 images,Rename Image Bands,0.892883658,Rename Image Bands,0.738201261,Rename Image Bands,4936
458,script_188217.txt,Function,Calculation of spectral indices,Spectral Index Computation,0.95819819,Spectral Index Computation,0.883841753,Spectral And Temporal Analysis,4936
459,script_188217.txt,Function,Image normalization,Image Normalization,0.995398402,Image Normalization,0.961597323,Image Normalization,4936
460,script_188217.txt,Function,Histogram generation,Generating Histograms,0.962591171,Generating Histograms,0.891747892,Generating Histograms,4936
461,script_188217.txt,Function,Area calculation for each class,Area Calculation,0.911729693,Area Calculation,0.834170222,Area Statistics Calculation,4940
462,script_188217.txt,Function,Land cover chart creation,Mapping Land Cover,0.919011474,Mapping Land Cover,0.792175949,Mapping Land Cover,4940
463,script_188217.txt,Function,Image blending for gap filling,Image Gap Filling,0.946837068,Image Gap Filling,0.861341238,Image Fusion,4940
464,script_188217.txt,Function,Reclassification of land cover classes,Remapping Land Cover Classes,0.928499341,Remapping Land Cover Classes,0.830607533,Reclassify,4940
465,script_188217.txt,Function,Reclassification of built-up areas based on density,Built-up Area Classification,0.867203236,Built-up Area Classification,0.728827,Reclassify,4940
466,script_188217.txt,Function,Logical AND operation between two layers,Filter And Map,0.798608065,Filter And Merge,0.638496876,Buffering Points For Sample Expansion,4955
467,script_188217.txt,Function,Buffering of polygons for area expansion,Buffering Geometries,0.891890824,Buffering Points For Sample Expansion,0.788564444,Buffer Analysis,4955
468,script_188221.txt,Function,Filtering image collection by date and variables,Filter Image Collection By Date,0.960468769,Filter Image Collection By Date,0.884156525,Filter Image Collection By Date,4955
469,script_188221.txt,Function,Calculating mean values for various climate parameters,Compute Mean Values,0.896028638,Compute Mean Values,0.76575911,Calculate Mean Values,4955
470,script_188221.txt,Function,Mapping and exporting data to Google Drive,Export Processed Data To Google Drive,0.937054634,Export Processed Data To Google Drive,0.83405441,Export Processed Data To Google Drive,4955
471,script_188378.txt,Function,Image collection filtering based on geometry,Filter Image Collection By Bounds,0.897477865,Filter Image Collection By Bounds,0.81280303,Filtering Pixels,4952
472,script_188386.txt,Function,Image collection filtering based on geometry,Filter Image Collection By Bounds,0.897477865,Filter Image Collection By Bounds,0.81280303,Filter And Mosaic Landsat Images,4952
473,script_188389.txt,Function,Image collection filtering based on geometry,Filter Image Collection By Bounds,0.897477865,Filter Image Collection By Bounds,0.81280303,Export Processed Data,4952
474,script_188397.txt,Function,Filtering MODIS images by date and selecting 'BurnDate' band,Filter And Mosaic Landsat Images For Specific Dates And Cloud Cover,0.885104656,Filter Images By Date,0.744928062,Classification,4952
475,script_188397.txt,Function,Adding layers to the map for visualization,Layer Addition To Map,0.912803888,Layer Addition To Map,0.848435044,Legend Creation,4952
476,script_188397.txt,Function,Creating a video thumbnail for the image collection,Converts Joined Data To Image Collection,0.824252546,Generate Image Composites,0.714874148,Filter And Mosaic Landsat Images,4953
477,script_188400.txt,Function,Image collection filtering by date,Filter Image Collection By Date,0.99086833,Filter Image Collection By Date,0.942527533,Filter Images By Date,4953
478,script_188401.txt,Function,Filtering image collection by date range and region,Filter Image Collection By Date And Region,0.984924436,Filter Image Collection By Date And Region,0.926370561,Filter Image Collection By Date And Region,4953
479,script_188401.txt,Function,Clipping images to a specific geometry,Clip Images To A Specific Region,0.924090505,Clip Images To A Specific Region,0.857110381,Clip Images,4953
480,script_188401.txt,Function,Creating a visualization animation,Data Visualization,0.886179566,Enhancing Image Visualization,0.775055528,Visualize Satellite Images,4953
481,script_188412.txt,Function,Cloud masking for image quality enhancement,Image Cloud Masking,0.929563105,Image Cloud Masking,0.86192596,Cloud And Shade Masking,4955
482,script_188412.txt,Function,NDVI calculation for vegetation health assessment,Computes Normalized Difference Vegetation Index (NDVI),0.917135179,Computes Normalized Difference Vegetation Index (NDVI),0.804829836,Calculate NDVI For Pre-Fire Image,4955
