ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI,Value_GPT4o,Usage
858,script_186974.txt,Function,Merge Landsat collections,"Merge, Harmonize, And Standardize Landsat Image Collections",0.919721782,"Merge, Harmonize, And Standardize Landsat Image Collections",0.838035941,Merge And Sort Image Collections,4902
859,script_186974.txt,Function,Calculate NDWI and MNDWI,Calculates Normalized Difference Water Index (NDWI),0.888803124,Calculates Modified Normalized Difference Water Index (MNDWI),0.803620934,Calculates Modified Normalized Difference Water Index (MNDWI),4902
860,script_186974.txt,Function,Filter merged collection by date and location,Filter Image Collection By Date And Region,0.895573854,Filter Image Collection By Date,0.792937875,Filter Image Collection By Date And Region,4902
861,script_186974.txt,Function,Parse collection into yearly means,Calculating Annual Average,0.831568718,Creating Annual Composite,0.708074689,Calculate Long-Term Averages,4886
862,script_186974.txt,Function,Animate MNDWI over time,Creates Animation Of NDVI Over Time,0.900655925,Creates Animation Of NDVI Over Time,0.786692262,Creates Animation Of NDVI Over Time,4886
863,script_187038.txt,Function,Rename bands for consistency,Rename Spectral Bands,0.898927629,Rename Image Bands,0.773886263,Rename Image Bands,4886
864,script_187038.txt,Function,Filter images by path and row,Filter Image Collection,0.907433629,Filter Images,0.742748141,Filter Image Collection By Region,4886
865,script_187038.txt,Function,Filter images by date range,Filter Images By Date,0.978328824,Filter Images By Date,0.914115071,Filter Image Collection By Date And Region,4886
866,script_187038.txt,Function,Calculate cloud cover percentage,Computes Percentage Of Cloud Cover,0.967123806,Computes Percentage Of Cloud Cover,0.943296194,Computes Percentage Of Cloud Cover,4875
867,script_187038.txt,Function,Classify water using band threshold,Apply Threshold To Identify Water Surface,0.869610727,Apply Threshold To Identify Water Surface,0.76052314,Apply Threshold To Identify Water Surface,4875
868,script_187038.txt,Function,Merge image collections,Merge And Sort Image Collections,0.951754868,Merge And Sort Image Collections,0.881182134,Merge And Sort Image Collections,4875
869,script_187038.txt,Function,Normalize image count,Image Normalization,0.900460064,Image Normalization,0.746967673,Image Normalization,4875
870,script_187038.txt,Function,Mask low frequency events,Mask Areas To Refine Flood Detection,0.851117969,Temperature Masking,0.661415696,Mask Application,4875
871,script_187038.txt,Function,Export image to Drive,Export Processed Images To Drive,0.946010232,Export Processed Images To Drive,0.884276628,Export Processed Images To Drive,4897
872,script_187038.txt,Function,Export metadata to Drive,Export Processed Data To Drive,0.90976882,Export Processed Data To Drive,0.847096443,Export Processed Data To Drive,4897
873,script_187125.txt,Function,Load and process Sentinel-2 images,Prepares Images For Classification,0.836568773,Export Processed Images,0.63351202,Filter And Process Images For Water Detection,4897
874,script_187125.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488,Calculates Normalized Difference Water Index (NDWI),0.812267661,Calculates Normalized Difference Water Index (NDWI),4897
875,script_187125.txt,Function,Calculate MNDWI,Calculates Modified Normalized Difference Water Index (MNDWI),0.893673658,Calculates Modified Normalized Difference Water Index (MNDWI),0.82668364,Calculates Modified Normalized Difference Water Index (MNDWI),4897
876,script_187125.txt,Function,Apply threshold to detect water,Detect Water,0.919391096,Apply Threshold To Identify Water Surface,0.894282341,Apply Threshold To Identify Water Surface,4882
877,script_187125.txt,Function,Exclude urban areas,Urban Area Detection,0.833125293,Urban Area Calculation,0.631870925,Urban Area Detection,4882
878,script_187125.txt,Function,Compute threshold using Otsu method,Otsu Thresholding,0.861893892,Otsu Thresholding,0.846594691,Otsu Thresholding,4882
879,script_187125.txt,Function,Add layers to map for visualization,Layer Addition To Map,0.916899204,Layer Addition To Map,0.838293672,Layer Addition To Map,4882
880,script_187131.txt,Function,Filter regions by metadata,Filter Images By Region,0.877025127,Filter Images By Region,0.807612419,Filter Image Collection By Region,4882
881,script_187131.txt,Function,Filter hotspots by year and region,Filter Images By Date And Region,0.875674665,Filter Images By Year,0.766417623,Filter Image Collection By Year,4889
882,script_187131.txt,Function,Create cloud-free composite,Create Image Composites To Minimize Cloud Cover,0.870015621,Create Image Composites To Minimize Cloud Cover,0.756176531,Create Image Composites To Minimize Cloud Cover,4889
883,script_187131.txt,Function,Create pre-fire composite,Calculate NBR For Pre-Fire Image,0.845298409,Generate Image Composites,0.702143788,Calculate NBR For Pre-Fire Image,4889
884,script_187131.txt,Function,Create post-fire composite,Calculate NBR for Post-Fire Image,0.868780732,Generate Image Composites,0.713887215,Calculate NBR for Post-Fire Image,4889
885,script_187131.txt,Function,Remove clouds from images,Image Cloud Removal,0.944895148,Image Cloud Removal,0.832392573,Image Cloud Removal,4889
886,script_187131.txt,Function,Calculate NBR index,Calculate Normalized Difference Water Body Index (NDWBI),0.891310573,Calculate NBR For Pre-Fire Image,0.766377628,Calculate Normalized Burn Ratio (NBR) For Images,4885
887,script_187131.txt,Function,Create burned area mask,Burn Masking,0.947421014,Burn Masking,0.778029382,Burn Masking,4885
888,script_187131.txt,Function,Convert mask to vector,Vectorization,0.872183383,Convert Raster To Vector,0.725616693,Convert Raster To Vector,4885
889,script_187131.txt,Function,Export vector to Drive,Export Processed Data To Drive,0.917132914,Export Processed Data To Drive,0.807568312,Export Processed Data To Drive,4885
890,script_187131.txt,Function,Export NBR images to Drive,Export Processed Images To Drive,0.927858353,Export Processed Images To Drive,0.782329619,Export Processed Images To Drive,4885
891,script_187137.txt,Function,Select region of interest,Area Of Interest Selection,0.924773633,Area Of Interest Selection,0.717413008,Area Of Interest Selection,4876
892,script_187137.txt,Function,Collect and scale temperature bands,Visualize Temperature Data,0.862457216,Generate Time Series Charts Of Temperature Data,0.682625473,Unit Conversion For Temperature Data,4876
893,script_187137.txt,Function,Convert temperature from Kelvin to Celsius,Temperature Calculation,0.843468785,Temperature Calculation,0.694573998,Unit Conversion For Temperature Data,4876
894,script_187137.txt,Function,Aggregate images by year,Filter Images By Year,0.943373799,Filter Image Collection By Year,0.828305244,Creating Annual Composite,4876
895,script_187137.txt,Function,Generate dates by months,Creating Monthly Composite,0.870543718,Creating Monthly Composite,0.723979235,Creating Monthly Composite,4876
896,script_187137.txt,Function,Calculate monthly max temperature,"Maximum, Minimum And Mean Statistical Analysis (Temperature)",0.849131346,Temperature Calculation,0.757563829,Calculate Maximum Values,4872
897,script_187137.txt,Function,Calculate monthly min temperature,Temperature Calculation,0.848596811,Temperature Calculation,0.765354455,Compute Minimum Values,4872
898,script_187137.txt,Function,Calculate monthly mean temperature,Temperature Calculation,0.873927951,Temperature Calculation,0.778811693,Compute Mean Values,4872
899,script_187137.txt,Function,Visualize temperature data,Visualize Temperature Data,0.993635893,Visualize Temperature Data,0.988389313,Visualize Temperature Data,4872
900,script_187137.txt,Function,Generate temperature charts,Generate Time Series Charts Of Temperature Data,0.923233271,Generate Time Series Charts Of Temperature Data,0.871765018,Generate Time Series Charts Of Temperature Data,4872
901,script_187138.txt,Function,Create binary mask for forested areas,Vegetation Masking,0.883913517,Vegetation Masking,0.673773885,Binary Image Creation,4886
902,script_187138.txt,Function,Create binary mask for deforested areas,Vegetation Masking,0.880937934,identify Forested And Deforested Areas,0.675477028,Binary Image Creation,4886
903,script_187138.txt,Function,Filter image collection by date and region,Filter Image Collection By Date And Region,0.995094478,Filter Image Collection By Date And Region,0.97317636,Filter Image Collection By Date And Region,4886
904,script_187138.txt,Function,Map function to mask forested areas,Vegetation Masking,0.867760062,identify Forested And Deforested Areas,0.715772808,Mask Application,4886
905,script_187138.txt,Function,Reduce regions to mean temperature,Clip Temperature Data To Area Of Interest,0.86817044,Compute Mean Values,0.664190412,Reduction Of Image Regions,4886
906,script_187138.txt,Function,Export data to CSV,Export Time Series Data,0.877231836,Export Sampled Data,0.749026299,Export Processed Data,4877
907,script_187226.txt,Function,Convert image to top-of-atmosphere reflectance,Convert Image,0.858779252,Surface Reflectance Correction,0.690037131,Spatial Analysis,
908,script_187226.txt,Function,Compute cloud score,Cloud Score Computation,0.964070559,Cloud Score Computation,0.887052894,Surface Reflectance Correction,4877
909,script_187226.txt,Function,Compute shadow mask,Shadow Masking,0.908025026,Shadow Masking,0.800783157,Spatial Analysis,
910,script_187226.txt,Function,Compute water mask,Flood Mask Generation,0.889926791,Cloud And Water Masking,0.744010687,Cloud Score Computation,4877
911,script_187226.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4881
912,script_187226.txt,Function,Filter image collection by location,Filter Image Collection By Region,0.953257322,Filter Image Collection By Region,0.868404984,Filter Image Collection By Region,4881
913,script_187226.txt,Function,Apply cloud and shadow mask,Cloud And Shade Masking,0.928828895,Cloud And Cloud Shadow Masking,0.851521254,Cloud And Shadow Masking,4881
914,script_187226.txt,Function,Create mosaic of images,Stacking Multiple Images,0.89980638,Image Mosaicking,0.787574768,Image Mosaicking,4881
915,script_187226.txt,Function,Compute mean of images,Calculates Mean Of Image Collection,0.952958584,Calculates Mean Of Image Collection,0.800793588,Calculates Mean Of Image Collection,4881
916,script_187248.txt,Function,Center map on geometry,Union Of Geometries,0.836813688,Layer Addition To Map,0.616336346,Display Interactive Map,4874
917,script_187248.txt,Function,Mask clouds in image collection,Filter Image Collection By Cloud Coverage,0.936381459,Image Cloud Masking,0.781030059,Image Cloud Masking,4874
918,script_187248.txt,Function,Set visualization parameters,Visualization Setup,0.889141977,Visualization Setup,0.817325234,Visualization Setup,4874
919,script_187248.txt,Function,Filter image collection by date,Filter Image Collection By Date,0.995933652,Filter Image Collection By Date,0.978277922,Filter Image Collection By Date,4874
920,script_187248.txt,Function,Filter image collection by bounds,Filter Image Collection By Bounds,0.989911735,Filter Image Collection By Bounds,0.940865099,Filter Image Collection By Bounds,4874
921,script_187248.txt,Function,Calculate median image,Calculates Median Of Image Collection,0.95014149,Calculates Median Of Image Collection,0.842073679,Calculates Median Of Image Collection,4878
922,script_187248.txt,Function,Calculate NDVI,Computes Normalized Difference Vegetation Index (NDVI),0.891927719,Compute Median Of NDVI,0.883117259,Computes Normalized Difference Vegetation Index (NDVI),4878
923,script_187248.txt,Function,Select thermal band,Selects Temperature Data,0.878398538,Selects Temperature Data,0.736824036,Select Specific Bands From Images,4878
924,script_187248.txt,Function,Find min NDVI,Compute Minimum Values,0.894437313,Compute Median Of NDVI,0.769976795,Compute Minimum Values,4878
925,script_187248.txt,Function,Find max NDVI,Compute Maximum Values,0.884703755,Compute Median Of NDVI,0.790224135,Compute Maximum Values,4878
926,script_187248.txt,Function,Calculate fractional vegetation,Fractional Vegetation Calculation,0.95879066,Fractional Vegetation Calculation,0.918384492,Fractional Vegetation Calculation,4875
927,script_187248.txt,Function,Calculate emissivity,Emissivity Calculation,0.926618338,Emissivity Calculation,0.943824053,Emissivity Calculation,4875
