ID,Script_ID,Entity_Type,Value,Value_BAAI,Top1_Similarity_BAAI,Value_BERT,Top1_Similarity_BERT,Value_BERT0,Top1_Similarity_BERT0,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_LLAMA70B,Usage,Value_sentence-t5-large2,Top1_Similarity_sentence-t5-large2,Value_BAAI2,Top1_Similarity_BAAI2
229,script_186365.txt,Function,Performing linear transformation,Performs Linear Regression,0.731581569,Performs Linear Fits,0.999247134,Applying Mean Filter To Image,0.945405245,Performs Linear Interpolation,0.872099221,Image Band Manipulation,"{'prompt_tokens': 4012, 'completion_tokens': 5, 'total_tokens': 4017}",Performs Linear Interpolation,0.8720992207527161,Performs Linear Regression,0.7315815687179565
230,script_186365.txt,Function,Conducting principal component analysis,Principal Component Analysis (PCA),0.774882197,Nighttime light data analysis,0.998962939,Filtering Polygons,0.863645792,Principal Component Analysis (PCA),0.915782511,Principal Component Analysis (PCA),"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}",Principal Component Analysis (PCA),0.9157825112342834,Principal Component Analysis (PCA),0.7748821973800659
231,script_186365.txt,Function,Performing spectral unmixing,Spectral Unmixing,0.929953873,Spectral Unmixing,0.999717534,Calculate Data For Specific Spectral Bands,0.935236335,Spectral Unmixing,0.948565125,Spectral Unmixing,"{'prompt_tokens': 4014, 'completion_tokens': 5, 'total_tokens': 4019}",Spectral Unmixing,0.9485651254653932,Spectral Unmixing,0.9299538731575012
232,script_186365.txt,Function,Converting RGB to HSV and back to RGB,Create RGB Composite Image,0.700690806,Filter Image Collection By Date And Region,0.998123765,Convert Vector To Raster,0.838263035,Create RGB Composite Image,0.831687689,Image Band Manipulation,"{'prompt_tokens': 4019, 'completion_tokens': 5, 'total_tokens': 4024}",Remapping Values,0.8241254687309265,Image Resampling,0.6160341501235962
233,script_186378.txt,Function,Filtering image collections by date and bounds,Filter Image Collection By Date And Boundaries,0.939523518,Filter Image Collection By Date And Region,0.999285519,Filter Image Collection By Date And Boundaries,0.84838444,Filter Image Collection By Date And Boundaries,0.984152675,Filter Image Collection By Date And Boundaries,"{'prompt_tokens': 4016, 'completion_tokens': 8, 'total_tokens': 4024}",Filter Image Collection By Date And Boundaries,0.9841526746749878,Filter Image Collection By Date And Boundaries,0.9395235180854797
234,script_186378.txt,Function,Adding NDVI and time bands to images,Add NDVI Band To Images,0.911042631,Add NDVI Band To Images,0.999449492,Add Cloud Probability And Mask As Image Bands,0.891382575,Add NDVI Band To Images,0.947917342,Image Band Manipulation,"{'prompt_tokens': 4016, 'completion_tokens': 5, 'total_tokens': 4021}",Add NDVI Band To Images,0.947917342185974,Add NDVI Band To Images,0.9110426306724548
235,script_186378.txt,Function,Clipping images to area of interest,Clip Images To A Specific Region,0.868070841,Clip Temperature Data To Area Of Interest,0.999425888,Clip Temperature Data To Area Of Interest,0.950425684,Clip Images To A Specific Region,0.962968946,Clip Images To A Specific Region,"{'prompt_tokens': 4015, 'completion_tokens': 6, 'total_tokens': 4021}",Clip Images To A Specific Region,0.9629689455032348,Clip Images To A Specific Region,0.8680708408355713
236,script_186378.txt,Function,Joining image collections by date,Filter Image Collection By Date,0.821434975,Filter Image Collection By Date,0.999400914,Filter Image Collection By Date,0.917999506,Filter Image Collection By Date,0.927465081,Temporal Collection Creation,"{'prompt_tokens': 4014, 'completion_tokens': 3, 'total_tokens': 4017}",Filter Image Collection By Date And Boundaries,0.9026193618774414,Filter Image Collection By Date And Boundaries,0.792259156703949
237,script_186378.txt,Function,Reducing regions for each station,Reduction Of Image Regions,0.735162914,Link Maps For Synchronized Viewing,0.998645067,Reduction Of Feature Data,0.910240769,Reduction Of Image Regions,0.855064869,'Reduction Of Image Regions',"{'prompt_tokens': 4014, 'completion_tokens': 8, 'total_tokens': 4022}",Reduction Of Image Regions,0.855064868927002,Reduction Of Image Regions,0.7351629137992859
238,script_186380.txt,Function,Buffering survey points,Buffering Points,0.821628213,Buffering Points,0.999488771,Filtering Administrative Boundaries,0.953487992,Buffering Points,0.890888572,Buffering Features,"{'prompt_tokens': 4012, 'completion_tokens': 3, 'total_tokens': 4015}",Buffering Features,0.8712260723114014,Buffering Geometries,0.7565937042236328
239,script_186380.txt,Function,Clipping images to buffer,Select And Clip Image,0.782560349,Add Variables To Imagery,0.999000907,Stacking Multiple Images,0.918939292,Clip Images To A Specific Region,0.924537301,Clip Images To A Specific Region,"{'prompt_tokens': 4013, 'completion_tokens': 6, 'total_tokens': 4019}",Clip Images To A Specific Region,0.9245373010635376,Select And Clip Image,0.7825603485107422
240,script_186380.txt,Function,Filtering images by date and area,Filter Images By Date And Region,0.925481319,Filter Images By Date And Region,0.99951911,Filter Images By Date And Region,0.923458695,Filter Images By Date And Region,0.965256453,Filter Image Collection By Date And Region,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}",Filter Images By Date And Region,0.9652564525604248,Filter Images By Date And Region,0.9254813194274902
241,script_186380.txt,Function,Masking cloudy images,Image Cloud Masking,0.890169978,Image Cloud Masking,0.999376953,Filtering Training Data,0.913073301,Image Cloud Masking,0.942538321,Image Cloud Masking,"{'prompt_tokens': 4013, 'completion_tokens': 4, 'total_tokens': 4017}",Image Cloud Masking,0.942538321018219,Image Cloud Masking,0.8901699781417847
242,script_186380.txt,Function,Adding spectral indices to images,Addition Of Spectral Indices,0.833044887,Addition Of Spectral Indices,0.999266267,Calculate Temporal Spectral Indices,0.942810297,Add NDVI Band To Images,0.873453736,Image Band Manipulation,"{'prompt_tokens': 4013, 'completion_tokens': 5, 'total_tokens': 4018}",Add NDVI Band To Images,0.8734537363052368,Addition Of Spectral Indices,0.8330448865890503
243,script_186380.txt,Function,Calculating mean values around survey points,Calculates Median Values,0.75593698,Calculates Median Of Image Collection,0.9990834,Estimating Soil Properties,0.948909998,Compute Mean Values,0.884957194,Compute Mean Values,"{'prompt_tokens': 4015, 'completion_tokens': 3, 'total_tokens': 4018}",Compute Mean Values,0.8849571943283081,Calculates Median Values,0.7559369802474976
244,script_186418.txt,Function,Filter image collection by date and polygon,Filter Image Collection By Date,0.897490382,Filter Image Collection By Date And Region,0.999562621,Filter Image Collection By Date And Region,0.958956599,Filter Image Collection By Date,0.947416484,Filter Image Collection By Date And Region,"{'prompt_tokens': 4015, 'completion_tokens': 7, 'total_tokens': 4022}",Filter Image Collection By Date And Boundaries,0.945402979850769,Filter Image Collection By Date And Region,0.8772174119949341
245,script_186418.txt,Function,Compute calibrated radiance,Radiance calculation,0.795449495,Terrain Occlusion Masking,0.998746634,Calculate Detection Accuracy,0.942482114,Radiance calculation,0.922331214,Radiance calculation,"{'prompt_tokens': 4013, 'completion_tokens': 3, 'total_tokens': 4016}",Radiance calculation,0.9223312139511108,Radiance calculation,0.7954494953155518
246,script_186418.txt,Function,Compute top of atmosphere brightness temperature,Brightness Temperature Calculation,0.816863298,Computes Percentage Of Cloud Cover,0.999246657,Calculate Minimum Backscatter,0.94767791,Brightness Temperature Calculation,0.901664257,Brightness Temperature Calculation,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Brightness Temperature Calculation,0.9016642570495604,Brightness Temperature Calculation,0.8168632984161377
247,script_186418.txt,Function,Compute surface reflectance,Surface Reflectance Correction,0.764185131,Surface Reflectance Correction,0.999268174,Calculate Temporal Spectral Indices,0.942357898,Surface Reflectance Correction,0.890631974,Surface Reflectance Correction,"{'prompt_tokens': 4012, 'completion_tokens': 6, 'total_tokens': 4018}",Surface Reflectance Correction,0.8906319737434387,Surface Reflectance Correction,0.7641851305961609
248,script_186418.txt,Function,Get NCEP atmospheric data,Selects Air Temperature Data,0.653252244,Visualize Vegetation Data,0.998840332,Visualize NDVI Results,0.94351697,Selects Air Temperature Data,0.8243922,Data Acquisition And Preprocessing,"{'prompt_tokens': 4014, 'completion_tokens': 6, 'total_tokens': 4020}",Mapping Cloud Cover,0.8122416734695435,Visualize Precipitation Data,0.6470130681991577
249,script_186418.txt,Function,Join Landsat collections,"Merge, Harmonize, And Standardize Landsat Image Collections",0.743417382,Mosaic Landsat Images,0.999140799,Export Training Data,0.921267688,"Merge, Harmonize, And Standardize Landsat Image Collections",0.860654831,Data Fusion,"{'prompt_tokens': 4012, 'completion_tokens': 2, 'total_tokens': 4014}","Merge, Harmonize, And Standardize Landsat Image Collections",0.8606548309326172,"Merge, Harmonize, And Standardize Landsat Image Collections",0.7434173822402954
250,script_186418.txt,Function,Compute NDVI,Compute Median Of NDVI,0.878729582,Visualize NDVI Results,0.999165297,Compute Maximum Values,0.934600413,Computes Normalized Difference Vegetation Index (NDVI),0.898872256,Vegetation Indices/Index Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 9, 'total_tokens': 4020}",Visualize NDVI Results,0.8915330767631531,Visualize NDVI Results,0.7918391227722168
251,script_186418.txt,Function,Compute emissivity,Emissivity Calculation,0.900663614,Emissivity Calculation,0.999622464,Compute Averages,0.92446357,Emissivity Calculation,0.919000745,Compute Emissivity From Vegetation Fraction,"{'prompt_tokens': 4012, 'completion_tokens': 9, 'total_tokens': 4021}",Emissivity Calculation,0.9190007448196412,Emissivity Calculation,0.9006636142730713
252,script_186418.txt,Function,Compute surface temperature,Surface Temperature Calculation,0.911667705,Surface Temperature Calculation,0.999287784,Compute Maximum Values,0.960239768,Surface Temperature Calculation,0.956110179,Temperature Calculation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Temperature Calculation,0.9103546142578124,Temperature Calculation,0.812185525894165
253,script_186449.txt,Function,Image selection and filtering,Filter And Select,0.837106049,Filter Image Collection By Time,0.999250352,Feature Filtering And Mapping,0.961648166,Filter Images,0.937308192,'Select Image',"{'prompt_tokens': 4012, 'completion_tokens': 4, 'total_tokens': 4016}",Filter Images,0.9373081922531128,Filter And Select,0.8371060490608215
254,script_186449.txt,Function,Feature collection creation,Add A Feature Collection,0.85604167,Temporal Collection Creation,0.999506176,Temporal Collection Creation,0.944463193,Add A Feature Collection,0.932828844,Temporal Collection Creation,"{'prompt_tokens': 4011, 'completion_tokens': 3, 'total_tokens': 4014}",Add A Feature Collection,0.9328288435935974,Add A Feature Collection,0.856041669845581
255,script_186449.txt,Function,Image sampling,Sampling Image,0.942066908,Sampling Image,0.999665916,Spatial Filtering,0.973277569,Sampling Image,0.935294747,Sampling Image,"{'prompt_tokens': 4010, 'completion_tokens': 3, 'total_tokens': 4013}",Sampling Image,0.9352946877479552,Sampling Image,0.9420669078826904
256,script_186449.txt,Function,Scatter plot generation,Generate And Display A Scatter Plot,0.894742072,Radiance calculation,0.99912864,Add Land Use Layer,0.928741753,Generate And Display A Scatter Plot,0.953556716,Generate And Display A Scatter Plot,"{'prompt_tokens': 4012, 'completion_tokens': 7, 'total_tokens': 4019}",Generate And Display A Scatter Plot,0.9535567164421082,Generate And Display A Scatter Plot,0.8947420716285706
257,script_186466.txt,Function,Filtering Sentinel-1 images by polarization and date,Filter Images By Date,0.740812182,Filter Images By Date And Region,0.998935461,Filter Image Collection By Date And Boundaries,0.859810233,Filter Images By Date,0.881223798,Filter Specific Polarization From Images,"{'prompt_tokens': 4019, 'completion_tokens': 7, 'total_tokens': 4026}",Select Specific Polarization From Images,0.8793869018554688,Filter Images By Date And Region,0.7191827297210693
258,script_186466.txt,Function,Creating composite images from means at different polarizations,Generate Image Composites,0.785428286,Create Median Composite Of Images,0.999127626,Stacking Multiple Images,0.904204607,Select Specific Polarization From Images,0.91964072,Image Mosaicking,"{'prompt_tokens': 4017, 'completion_tokens': 4, 'total_tokens': 4021}",Select Specific Polarization From Images,0.9196407198905944,Visualize Images In Different Band Combinations,0.7444456815719604
259,script_186466.txt,Function,Exporting images to Google Drive,Export Processed Images To Google Drive,0.901304483,Export Processed Images To Google Drive,0.999787152,Exporting Classified Images,0.909758329,Export Processed Images To Google Drive,0.964219689,Export Processed Images To Google Drive,"{'prompt_tokens': 4014, 'completion_tokens': 7, 'total_tokens': 4021}",Export Processed Images To Google Drive,0.9642196893692015,Export Processed Images To Google Drive,0.9013044834136963
260,script_186466.txt,Function,Detecting water bodies using SAR imagery,Identifying Water Body,0.775219858,Filter Image Collection By Date And Region,0.999049246,Estimating Soil Loss,0.904604256,Open Water Detection,0.862020612,Water Indices/Index Calculation,"{'prompt_tokens': 4017, 'completion_tokens': 7, 'total_tokens': 4024}",Open Water Detection,0.8620206117630005,Identifying Water Body,0.7752198576927185
261,script_186503.txt,Function,Filtering Sentinel-1 image collection,Filter Image Collection,0.772586048,Sort Image Collection By Time,0.998810291,Filter Image Collection,0.909101307,Filter Image Collection,0.926758289,Filter Image Collection,"{'prompt_tokens': 4016, 'completion_tokens': 3, 'total_tokens': 4019}",Filter Image Collection,0.9267582893371582,Filter Image Collection,0.7725860476493835
262,script_186503.txt,Function,Applying Refined Lee speckle filter,Refined Lee Speckle Filtering,0.908938646,Refined Lee Speckle Filtering,0.999647796,Applying Mean Filter To Image,0.944598079,Refined Lee Speckle Filtering,0.957212925,Speckle Filtering,"{'prompt_tokens': 4017, 'completion_tokens': 5, 'total_tokens': 4022}",Refined Lee Speckle Filtering,0.9572129249572754,Refined Lee Speckle Filtering,0.9089386463165283
263,script_186503.txt,Function,Classifying land cover using CART algorithm,Remapping Land Cover Classes,0.747183681,Map Visualization Of Feature Collection,0.999108076,Map Visualization Of Feature Collection,0.907471418,Land Cover Classification And Mapping,0.869687676,Classification And Machine Learning,"{'prompt_tokens': 4016, 'completion_tokens': 4, 'total_tokens': 4020}",Land Cover Classification And Mapping,0.8696876764297485,Remapping Land Cover Classes,0.7471836805343628
