Script_ID,Head_Entity_update,Tail_Entity_update
script_144864.txt,users/thao226355/share/,Area Calculation
script_144864.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-2A",Area Calculation
script_146128.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Training Data Creation
script_15043.txt,users/abuhafsgaa/,Accuracy Assessment
script_15043.txt,users/abuhafsgaa/,Generate Visualizations And Statistical Charts For Classification Results
script_155017.txt,MOD11A1.061 Terra Land Surface Temperature and Emissivity Daily Global 1km,Filter Image Collection By Date And Boundaries
script_155017.txt,MOD11A1.061 Terra Land Surface Temperature and Emissivity Daily Global 1km,Export Time Series Data
script_159299.txt,users/jannat/,Filter Image Collection
script_159299.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Training CART Classifier
script_165234.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Quality Mosaic Generation
script_165234.txt,users/giswqs/public/,Scaling Image Values
script_173652.txt,users/jrmancerafGEE/,Cloud And Shade Masking
script_174376.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Random Forest Classification
script_174474.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Image Cloud Masking
script_174747.txt,"LSIB 2017: Large Scale International Boundary Polygons, Simplified",Filter Image Collection By Date
script_174747.txt,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation
script_174747.txt,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Slope calculation
script_179626.txt,users/KARTIKA_EAA/,Temperature Calculation
script_179626.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Temperature Calculation
script_180257.txt,"USGS Landsat 7 Level 2, Collection 2, Tier 1",Area Statistics Calculation
script_186294.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Cloud Masking
script_186294.txt,ft:1XPgyHDQHN4d5IF4x8u5ZkJxkVQ_xKWFFuUTi9ofT,Image Cloud Masking
script_186319.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI)
script_186319.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186319.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186319.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186319.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Exporting Classified Images
script_186319.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Exporting Classified Images
script_186319.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Exporting Classified Images
script_186319.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Exporting Classified Images
script_186319.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Exporting Classified Images
script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Export Processed Images To Drive
script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Export Processed Images To Drive
script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Export Processed Images To Drive
script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Export Processed Images To Drive
script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Export Processed Images To Drive
script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Export Processed Images To Drive
script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Export Processed Images To Drive
script_186319.txt,ft:1Oaa3b2LdFGrAXL4jqFJzA-3iBeiNq6AQZkyFLVvp,Exporting Classified Images
script_186319.txt,ft:1tAjm5bGsh0TWPSawKIsX-iWXd7vocIoG_98QjhU1,Exporting Classified Images
script_186319.txt,ft:1iovW6_vHSX3JOx5OvcFr-ljJdx5mGmqK6Q_ETiSO,Exporting Classified Images
script_186319.txt,ft:1zmsdCSa-do_XXh6-w6bpfXpz_kN7nGBGmKAcBRFQ,Exporting Classified Images
script_186319.txt,ft:12Ca5CZlFISuiE7Nf-3fpuTcvFgYNobv-4EJdCkGh,Exporting Classified Images
script_186319.txt,ft:1-uk71GdY0SUx0Gf4oX2C0LWSvdns18hkRVz7D8C4,Exporting Classified Images
script_186319.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Exporting Classified Images
script_186320.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculate Difference Normalized Burn Ratio (dNBR)
script_186320.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Calculate Difference Normalized Burn Ratio (dNBR)
script_186321.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Drive
script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Export Processed Images To Drive
script_186321.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Mosaicking
script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Image Mosaicking
script_186321.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Filter Image Collection By Date And Boundaries
script_186321.txt,ft:1ovvyN_dzo01mRw8uSNMIYNg-HKyGTrqLErfg26X0,Filter Image Collection By Date And Boundaries
script_186323.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive
script_186323.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186323.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186323.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186323.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Drive
script_186323.txt,ft:1XKfDbVsTtinnWZ5Ki89j8074Zm9k2XFHiATs1XNR,Export Processed Images To Drive
script_186323.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking
script_186323.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186323.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186323.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186323.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Image Mosaicking
script_186325.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Computes Normalized Difference Vegetation Index (NDVI)
script_186325.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Computes Normalized Difference Vegetation Index (NDVI)
script_186325.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive
script_186325.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186325.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186325.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186325.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Export Processed Images To Drive
script_186325.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking
script_186325.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186325.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186325.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,Detects Forest Loss
script_186326.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Computes Normalized Difference Vegetation Index (NDVI)
script_186326.txt,"Sentinel-2 MSI: MultiSpectral Instrument, Level-1C",Calculate Difference Normalized Burn Ratio (dNBR)
script_186326.txt,ft:1TFcNAU6zr_9svAb610dlsyqNiiXMLYlFrfP23ZuH,Calculate Difference Normalized Burn Ratio (dNBR)
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Calculate NBR for Post-Fire Image
script_186329.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate NBR for Post-Fire Image
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculate NBR for Post-Fire Image
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images To Drive
script_186329.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Export Processed Images To Drive
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Export Processed Images To Drive
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Image Mosaicking
script_186329.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Mosaicking
script_186329.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Image Mosaicking
script_186329.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Detects Forest Loss
script_186329.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Detects Forest Loss
script_186329.txt,ft:1Fp3oWwAiWxh1XyXIc1HYl_eWBP9Uh8froBiiC9CG,Detects Forest Loss
script_186329.txt,users/khoapv/,Detects Forest Loss
script_186332.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Add NDVI Band To Images
script_186332.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Image Clustering
script_186333.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Add NDVI Band To Images
script_186333.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Image Clustering
script_186333.txt,MOD09Q1.061 Terra Surface Reflectance 8-Day Global 250m,Computes Normalized Difference Vegetation Index (NDVI)
script_186338.txt,NASA SRTM Digital Elevation 30m,Detect Trends In Time Series Data
script_186356.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering
script_186356.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Training CART Classifier
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Filter Image Collection By Date And Boundaries
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Add NDVI Band To Images
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Add NDVI Band To Images
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,"Calculate Other Vegetation Indices/index (SAVI, EVI)"
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculates Normalized Difference Water Index (NDWI)
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Calculates Normalized Difference Water Index (NDWI)
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculate Normalized Difference Water Body Index (NDWBI)
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Calculate Normalized Difference Water Body Index (NDWBI)
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Burn Area Index Calculation
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Burn Area Index Calculation
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculate Difference Normalized Burn Ratio (dNBR)
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Calculate Difference Normalized Burn Ratio (dNBR)
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Calculate NBR For Pre-Fire Image
script_186365.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Principal Component Analysis (PCA)
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Principal Component Analysis (PCA)
script_186365.txt,USGS Landsat 5 TM Collection 2 Tier 2 TOA Reflectance,Spectral Unmixing
script_186378.txt,users/khoapv/,Computes Normalized Difference Vegetation Index (NDVI)
script_186380.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Image Cloud Masking
script_186380.txt,USGS Landsat 7 Collection 2 Tier 2 TOA Reflectance,Image Cloud Masking
script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Image Cloud Masking
script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Image Cloud Masking
script_186380.txt,ft:1QKw5K7582CuFBKiqDcYEPADrvjHTLAkz3EIxL_TI,Add Variables To Imagery
script_186380.txt,ft:1iQ8RECwcWSVF3AkSPVdxgpnENRJc-su6G6c1CZiF,Add Variables To Imagery
script_186411.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Spectral Distance Calculation
script_186418.txt,"USGS Landsat 8 Level 2, Collection 2, Tier 1",Filter Image Collection By Date And Region
script_186418.txt,USGS Landsat 8 Collection 2 Tier 1 Raw Scenes,Filter Image Collection By Date And Region
script_186418.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Filter Image Collection By Date And Region
script_186418.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Filter Image Collection By Date And Region
script_186418.txt,"NCEP/NCAR Reanalysis Data, Surface Temperature",Surface Temperature Calculation
script_186418.txt,"NCEP/NCAR Reanalysis Data, Water Vapor",Surface Temperature Calculation
script_186442.txt,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Temperature Calculation
script_186442.txt,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Temperature Calculation
script_186442.txt,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Clip Images To A Specific Region
script_186442.txt,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,Clip Images To A Specific Region
script_186442.txt,NASA SRTM Digital Elevation 30m,Clip Images To A Specific Region
script_186442.txt,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Clip Images To A Specific Region
script_186442.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Clip Images To A Specific Region
script_186442.txt,GLCF: Landsat Global Inland Water,Clip Images To A Specific Region
script_186442.txt,MOD11A2.061 Terra Land Surface Temperature and Emissivity 8-Day Global 1km,Burn Area Index Calculation
script_186442.txt,MOD13A1.061 Terra Vegetation Indices 16-Day Global 500m,Burn Area Index Calculation
script_186442.txt,NASA SRTM Digital Elevation 30m,Burn Area Index Calculation
script_186442.txt,MOD09A1.061 Terra Surface Reflectance 8-Day Global 500m,Burn Area Index Calculation
script_186442.txt,MOD09GA.061 Terra Surface Reflectance Daily Global 1km and 500m,Burn Area Index Calculation
script_186442.txt,GLCF: Landsat Global Inland Water,Burn Area Index Calculation
script_186466.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Mosaicking
script_186503.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Image Preprocessing
script_186503.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Training CART Classifier
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Shadow Masking
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Shadow Masking
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Shadow Masking
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Shadow Masking
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Shadow Masking
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Shadow Masking
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 and Real-Time data Raw Scenes,Export Processed Images
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 Raw Scenes,Export Processed Images
script_186507.txt,USGS Landsat 8 Collection 2 Tier 1 TOA Reflectance,Export Processed Images
script_186507.txt,USGS Landsat 7 Collection 2 Tier 1 TOA Reflectance,Export Processed Images
script_186507.txt,USGS Landsat 5 TM Collection 2 Tier 1 TOA Reflectance,Export Processed Images
script_186521.txt,USGS Landsat 8 Collection 2 Tier 1 and Real-Time data Raw Scenes,Accuracy Assessment
script_186521.txt,ft:1BRQbpnAczAz2tTDe78RYFuzVM7Kz3j50m18yYbvr,Random Forest Classification
script_186521.txt,ft:1BRQbpnAczAz2tTDe78RYFuzVM7Kz3j50m18yYbvr,Accuracy Assessment
script_186528.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering
script_186548.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Edge Detection
script_186548.txt,"Sentinel-1 SAR GRD: C-band Synthetic Aperture Radar Ground Range Detected, log scaling",Refined Lee Speckle Filtering
script_186562.txt,USGS Landsat 8 Collection 2 Tier 2 TOA Reflectance,Calculate Difference Normalized Burn Ratio (dNBR)
