ID,Script_ID,Entity_Type,Value,Value_sentence-t5-large,Top1_Similarity_sentence-t5-large,Value_BAAI,Top1_Similarity_BAAI
1111,script_98261.txt,Function,Mosaicking and clipping images,Image Mosaicking,0.9163692593574524,Image Mosaicking,0.8547288775444031
1112,script_98261.txt,Function,Applying threshold to NDWI,Threshold Condition Application,0.853477954864502,Addition Of NDWI,0.7551542520523071
1113,script_98261.txt,Function,Refining flood results using additional datasets,Calculate Features To Refine Flood Analysis,0.8616294860839844,Calculate Features To Refine Flood Analysis,0.75874263048172
1114,script_98262.txt,Function,Filter image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.987318992614746,Filter Image Collection By Date And Boundaries,0.9527744054794312
1115,script_98262.txt,Function,Create mosaic image,Image Mosaicking,0.8888503313064575,Image Mosaicking,0.752794623374939
1116,script_98262.txt,Function,Clip image to boundary,Clip Images To A Specific Region,0.9286425709724426,Clip Images To Specific Geographic Boundaries,0.8409186601638794
1117,script_98262.txt,Function,Calculate NDWI,Calculates Normalized Difference Water Index (NDWI),0.926571488380432,Calculates Normalized Difference Water Index (NDWI),0.8122676610946655
1118,script_98262.txt,Function,Filter image by threshold,Filter Images,0.9041156768798828,Filter Image Collection By Bounds,0.7921706438064575
1119,script_98262.txt,Function,Mask out areas with high slope,Elevation Masking,0.8841572403907776,Elevation Masking,0.6860983967781067
1120,script_98263.txt,Function,Filtering image collections,Filter Image Collection,0.9799906015396118,Filter Image Collection,0.8545901775360107
1121,script_98263.txt,Function,Calculating NDWI,Calculates Normalized Difference Water Index (NDWI),0.923548698425293,Calculates Normalized Difference Water Index (NDWI),0.8110381960868835
1122,script_98263.txt,Function,Displaying true color images,Visualize True Color Images,0.9376975893974304,Visualize True Color Images,0.8794723749160767
1123,script_98263.txt,Function,Reducing to mean,Mean Reduction,0.922167181968689,Mean Reduction,0.6879799365997314
1124,script_98266.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1125,script_98266.txt,Function,Mosaicking,Image Mosaicking,0.9023783802986144,Image Mosaicking,0.8953284025192261
1126,script_98266.txt,Function,Speckle filtering,Speckle Filtering,0.9886466264724731,Speckle Filtering,0.9856497049331665
1127,script_98266.txt,Function,Difference image creation,Image Differencing,0.9307566285133362,Image Differencing,0.7613260746002197
1128,script_98266.txt,Function,Thresholding,Otsu Thresholding,0.9098274111747742,Thresholding For Classification,0.8563275337219238
1129,script_98266.txt,Function,Flood extent refinement,Calculate Features To Refine Flood Analysis,0.9063436985015868,Calculate Features To Refine Flood Analysis,0.7629743814468384
1130,script_98267.txt,Function,Filter image collection by date and polarization,Filter Image Collection By Date And Boundaries,0.9381277561187744,Filter Image Collection By Date,0.8755270838737488
1131,script_98267.txt,Function,Mosaic image collections,Image Aggregation,0.869637131690979,Image Mosaicking,0.8084195852279663
1132,script_98267.txt,Function,Apply speckle filter,Speckle Filtering,0.9486713409423828,Speckle Filtering,0.8479186296463013
1133,script_98267.txt,Function,Calculate difference between images,Image Differencing,0.9106241464614868,Difference Calculation,0.7920523881912231
1134,script_98267.txt,Function,Apply threshold,Threshold Condition Application,0.8877079486846924,Threshold Application,0.8613144159317017
1135,script_98267.txt,Function,Refine flood result using additional datasets,Refinement Of Datasets,0.8640768527984619,Calculate Features To Refine Flood Analysis,0.7683806419372559
1136,script_98275.txt,Function,Filtering image collection by bounds and date,Filter Image Collection By Date And Boundaries,0.984916925430298,Filter Image Collection By Date And Boundaries,0.9465013742446899
1137,script_98275.txt,Function,Filtering image collection by metadata,Filter Image Collection,0.9300622940063475,Filter Image Collection By Bounds,0.7857162952423096
1138,script_98275.txt,Function,Creating flood image collection,Image Aggregation,0.8922079801559448,Generate Image Composites,0.721136212348938
1139,script_98275.txt,Function,Displaying flood image on the map,Display Interactive Map,0.8781622648239136,Display Interactive Map,0.7222386598587036
1140,script_98287.txt,Function,Filter image collection by cloud cover,Filter Image Collection By Cloud Coverage,0.9888626337051392,Filter Image Collection By Cloud Coverage,0.9428161382675171
1141,script_98287.txt,Function,Compute NDVI and add as new band,Add NDVI Band To Images,0.883304238319397,Add NDVI Band To Images,0.8412139415740967
1142,script_98287.txt,Function,Compute NDWI and add as new band,Addition Of NDWI,0.8837860822677612,Add NDWI Band To Images,0.819119930267334
1143,script_98287.txt,Function,Plot NDVI and NDWI time series,Generate Time Series Charts For NDVI,0.9041516184806824,Generate Time Series Charts For NDVI,0.7826136350631714
1144,script_98289.txt,Function,Filtering image collection by date,Filter Image Collection By Date,0.9925634860992432,Filter Image Collection By Date,0.9504414200782776
1145,script_98289.txt,Function,Filtering image collection by bounds,Filter Image Collection By Bounds,0.98711097240448,Filter Image Collection By Bounds,0.929693341255188
1146,script_98289.txt,Function,Masking clouds,Cloud And Shade Masking,0.9458402395248412,Image Cloud Masking,0.8621898293495178
1147,script_98289.txt,Function,Calculating median image,Calculates Median Of Image Collection,0.9480560421943665,Calculates Median Of Image Collection,0.8388295769691467
1148,script_98289.txt,Function,Applying spectral signatures,Generate Spectral Signature Chart,0.8740019798278809,Addition Of Spectral Indices,0.7524210214614868
1149,script_98290.txt,Function,Cloud masking,Cloud And Shade Masking,0.9589475989341736,Image Cloud Masking,0.9017100930213928
1150,script_98290.txt,Function,Image collection filtering,Filter Image Collection,0.9873438477516174,Filter Image Collection,0.8879127502441406
1151,script_98290.txt,Function,Image classification,Classify Images Based On Training Data,0.9349048137664796,Image Differencing,0.7922650575637817
1152,script_98290.txt,Function,Accuracy assessment,Accuracy Assessment,0.984325647354126,Accuracy Assessment,0.9661080837249756
1153,script_98290.txt,Function,Area calculation,Area Calculation,0.98960143327713,Area Calculation,0.9742112159729004
